20130311	130000	-999	-999	-999	-999	-999	-999	65.4	159.1	52	131.9	81.5	146.9	81.7	148.6	67.3	148.2	62.6	147.4	47.9	150.1	40.6	151.8	30.6	150.8	21.4	160	17.5	173.4	10.7	181.1	11.7	203.7	11	220.9	13.5	235.3	13.3	229.6	8.1	229	-999	-999	-999	-999
20130311	140000	-999	-999	-999	-999	-999	-999	-999	-999	69.2	138.3	77.9	136.5	63.9	135.8	60.9	138.5	56.2	141.7	42.1	145.4	32.5	144	23.5	143.7	16.1	133.7	12.8	155	9.1	124.2	11	128.7	9.5	144.5	10.1	344.4	7.7	306	6.3	325.3	-999	-999	-999	-999
20130311	150000	-999	-999	-999	-999	-999	-999	-999	-999	63.2	136.7	83.3	149.7	79.1	143.7	68.1	143.6	59.9	140	59.1	143.5	51.7	143	54.4	134.5	42.8	135.1	43.2	134.7	39.3	131	37.7	123.1	36.3	131.3	33.4	132.3	24.2	140.9	18.6	139.8	-999	-999	-999	-999
20130311	160000	-999	-999	-999	-999	-999	-999	-999	-999	37.3	133.2	47.1	148.6	52.4	145.5	45.2	143.3	35.1	144.3	37.1	145.8	30.2	146.9	23	150.9	14.3	168.3	5.7	204.8	2.8	242.5	4.3	219.3	5.4	123.7	10.7	77.5	13.8	112.1	11.4	91.5	-999	-999	-999	-999
20130311	170000	-999	-999	-999	-999	-999	-999	-999	-999	11.3	11.7	7.5	165.4	5.1	70.5	10.8	24.7	18.7	50.9	22.1	43.7	19.3	56.6	4.8	82.9	3	248.6	12.4	283	14.1	256.1	12.3	253.9	11.1	277.8	6.2	256	6.7	260.5	3.1	260.8	-999	-999	-999	-999
20130311	180000	-999	-999	-999	-999	-999	-999	36.4	24.7	15.1	303.7	62.9	18.3	57.5	13.9	47.4	5.8	33.3	3.6	24.7	351.4	13.4	0.4	11.2	346.6	5.8	309.4	10.2	241.9	14.8	241.7	21.5	235.8	21.3	240.8	24.1	248.6	25.1	234.9	23	245.1	-999	-999	-999	-999
20130311	190000	-999	-999	-999	-999	-999	-999	42.4	255	60.3	277.1	46.9	312.6	32.9	280	46.5	266.1	54.3	251.1	53	245.4	53.7	229.9	54	221.5	42.2	212	34.2	203.6	28.7	183.4	31.8	187	26.8	204.7	21	227.5	21.1	246	18	246.4	-999	-999	-999	-999
20130311	200000	-999	-999	-999	-999	-999	-999	29.7	304.9	37.4	331.6	47.6	351.3	21.8	350.8	8.9	8.4	6.4	90	18.2	126.5	24.1	119.3	18.7	153.3	18.4	172.8	17	194	8.4	206.3	13.4	195.6	7.4	276.2	16.4	267.6	18.6	257.6	15.3	242.3	-999	-999	-999	-999
20130311	210000	-999	-999	-999	-999	53.8	356.3	27	322.5	47	348	35.4	354.5	18.9	15.9	6.8	52.8	10.4	120	3.7	214.1	10.8	241.8	8.5	258.4	13.6	261.1	17.1	264	24.4	276.6	26.1	295.4	30.2	300.1	23.8	285.1	26.2	274.4	23.2	256.3	-999	-999	-999	-999
20130311	220000	-999	-999	-999	-999	15.4	335.1	12.5	309.8	52.1	24.4	48.1	28	47	20.6	41.8	22.3	37.3	24.7	30.7	21	28.2	21.5	26.6	22	15	42.8	14.5	40.3	11.1	95.1	11	127.6	6.7	128.9	12.5	94.6	16.5	84.8	18.9	83.3	-999	-999	-999	-999
20130311	230000	-999	-999	-999	-999	50	89.8	8.1	175.8	11	197.4	5.3	175.7	2.3	85	4.1	97	5.9	87.1	7	49	6.2	45	3.8	299.9	8.2	299.1	9.3	253.1	12.7	257.7	19.3	268.8	20.1	272	26.1	258.9	26.9	269.4	25.4	264.1	-999	-999	-999	-999
20130312	0	-999	-999	-999	-999	-999	-999	32.4	146.2	56.9	146.5	57.8	147.7	52.5	141.7	51.3	147.2	41.7	146	34.9	158.7	32.5	157	31	160.8	26.9	168	24.8	181.8	25.3	188.2	23.5	191.5	18.3	189.8	18.4	213.7	15.9	231.1	27.4	251.5	-999	-999	-999	-999
20130312	10000	-999	-999	-999	-999	-999	-999	45.1	147.5	41.5	156.4	39.4	145.1	31.7	141.3	24.9	146	19.2	123.1	14.4	107.8	11.3	99.7	6.9	79.2	13.8	73.5	16.1	62.6	8.8	21.3	12.4	16.8	12.7	3.2	5.6	44.3	4.9	342.3	3.5	158.5	-999	-999	-999	-999
20130312	20000	-999	-999	-999	-999	-999	-999	-999	-999	68.2	142.7	73.6	137.7	61.6	137.2	49.9	133.5	46.9	129.5	36.9	119.6	28.3	113.8	24.9	109.7	19.7	80.3	21.9	87.9	20.1	69	18	87.5	20.8	63.2	25.5	67.9	22.7	59	24.3	62.3	-999	-999	-999	-999
20130312	30000	-999	-999	-999	-999	-999	-999	-999	-999	100.2	136.1	94.9	138.8	88	133.9	77.1	135.3	70.4	131.7	64.8	128.9	53	132.1	45	137.9	35.7	133.3	30.6	151.3	24.3	167.6	23.7	156.4	19.1	178.8	15.1	218.5	29.2	225.1	24.1	217.1	-999	-999	-999	-999
20130312	40000	-999	-999	-999	-999	-999	-999	-999	-999	92.6	145.7	78.6	148.6	88.3	142.6	82.2	139.5	73.1	140.2	66	139.5	57.5	139.8	53.6	139.4	45.5	136.5	37.6	138.7	35.6	138.3	27.8	146.1	27.4	140	23.1	126.4	21.5	143.1	19.2	150.4	-999	-999	-999	-999
20130312	50000	-999	-999	-999	-999	-999	-999	-999	-999	31.6	166.1	33	161.1	42.9	164.9	42.2	158.3	39.4	149.5	39.6	140.6	28.7	139.1	25.1	138.9	20.8	117.4	22.5	122.8	20.5	115.4	11.6	103	6	92.9	3.3	109.5	9.7	40.4	14.7	93.9	-999	-999	-999	-999
20130312	60000	-999	-999	-999	-999	-999	-999	-999	-999	11.1	330.2	19.5	249	3.2	228.8	3.9	37.7	8.7	43.6	11.9	52.8	13.1	43.5	11.7	38.7	11.6	78.6	6	106.3	3.9	117.2	3.8	230.4	5.3	260.2	16.3	270	16.6	268.6	12.9	274.9	-999	-999	-999	-999
20130312	70000	-999	-999	-999	-999	-999	-999	-999	-999	23	293.9	46.7	339.2	54.2	352.7	58.1	351.7	51.6	355.1	45.5	352.9	39.9	354.2	33.7	337.1	19.2	338.6	7.2	326.3	3.1	330.9	7.2	161.3	9	172.3	11.8	134.7	15.3	142.5	15.5	162.7	-999	-999	-999	-999
20130312	80000	-999	-999	-999	-999	-999	-999	13.4	324.4	25.7	290.5	32.1	355.5	26.7	9.9	27.9	15.8	28.5	26.7	28.1	14.4	24.6	20.2	22.1	20.6	18.3	12	10	0	4.1	348.7	3.8	97.5	8.6	310.7	11.1	292.9	21.1	289.4	20.6	278.6	-999	-999	-999	-999
20130312	90000	-999	-999	-999	-999	-999	-999	15	319.3	21.9	297.5	33.7	352.7	22.7	346	20.4	353.5	16.6	345.7	19.8	343.6	19.5	357.4	15.2	1.1	7.2	343.8	5	222.6	8.9	238.8	9.4	260.2	9.6	259.2	8.5	257.1	10.3	253.7	8	295.9	-999	-999	-999	-999
20130312	100000	-999	-999	-999	-999	-999	-999	16.7	271	17.6	328.5	34.9	341.8	41.7	2.1	42.4	18.9	41	12.8	47.5	16	39.2	18.3	39.2	11.6	32.7	20.6	23.4	16.9	24.4	33.3	27.1	34.2	28.6	38.5	25.3	42.6	32.9	34.2	35	31.9	-999	-999	-999	-999
20130312	110000	-999	-999	-999	-999	-999	-999	15.7	347.9	15.8	31.6	30.6	17.7	23.9	27.4	17.8	26.7	14	20	6.9	357.5	0.6	251.6	1	246	4.7	178.8	8.4	269.3	10.7	257	12.6	259	9.7	244.2	15.9	242.3	17.4	254	21.4	252.9	-999	-999	-999	-999
20130312	120000	-999	-999	-999	-999	-999	-999	15.7	102.2	38.2	174.6	23.4	148.8	14.4	168.4	14.8	151.7	9.7	146.3	9.9	161.2	15.8	171.3	17.6	172.8	9.5	177.6	13.5	217.8	8.7	242	12.4	225	10.9	238.5	17	267.3	20.6	263.3	14.9	282.8	-999	-999	-999	-999
20130312	130000	-999	-999	-999	-999	-999	-999	44.5	135.5	60.7	150.2	76.3	145.3	56.9	145.7	50.9	141.1	43.2	130.4	36.8	135.2	29.7	126.8	28.8	148.2	25.6	146.6	17.5	167.5	11.9	172.8	9.3	221.9	16.6	249.2	19.7	246.4	22.5	247.2	24.1	258.7	-999	-999	-999	-999
20130312	140000	-999	-999	-999	-999	-999	-999	-999	-999	18.2	108.9	23.8	106.1	23.7	93.6	16	89.3	23.3	59	25.7	64.9	16.7	73	13	62.4	12.5	41.4	7.4	17.2	10.9	50.9	12.4	62.2	10.2	77.6	10.1	91.1	18.1	82.7	19.6	90	-999	-999	-999	-999
20130312	150000	-999	-999	-999	-999	-999	-999	-999	-999	41.9	129.3	42.8	137.9	36	137.5	31.9	135.9	18.9	141.4	13.8	127.9	11.5	112.5	2	87.1	6.4	80.1	2.9	164.1	5.9	38.8	4.9	39.2	7.6	94.5	12.2	135	11.7	112.6	19.3	113.8	-999	-999	-999	-999
20130312	160000	-999	-999	-999	-999	-999	-999	-999	-999	46.2	134.9	31.3	144	29.4	139.1	19.9	131.9	13.3	124.9	13.3	113.5	6.1	116.1	10.5	78.5	15.8	97.6	10.9	82.1	9.9	68.6	7.5	26.9	6.1	45	5.9	15.7	2.6	90	3.7	23.8	-999	-999	-999	-999
20130312	170000	-999	-999	-999	-999	-999	-999	-999	-999	27.1	115.3	24.9	114.4	31.5	79	31.9	83.5	29.4	79.4	28.7	70.1	24.3	75.2	21.4	76	19.9	56.9	19.7	53.2	18.6	54.6	18.3	41.7	15	26.9	12.3	48.9	11.4	57.1	17.9	56	-999	-999	-999	-999
20130312	180000	-999	-999	-999	-999	-999	-999	-999	-999	16.4	333.1	41	21.9	62.3	35.4	65.2	33	61.8	35.2	60.2	32	54.4	32.5	43	27.7	37.7	19.5	32	12.6	30.5	353.2	18.9	328	12.9	320.6	7.9	219.3	7.9	223	9.5	204.9	-999	-999	-999	-999
20130312	190000	-999	-999	-999	-999	-999	-999	40.8	358.6	32.8	313.1	45.9	351.2	42.3	346.6	36	330.2	32.2	324.7	22.6	315.4	11.4	308.6	8.7	285.9	11	229.8	12.4	226.6	16.2	187.8	17.4	179.3	18.6	202.1	16.4	206.9	23.9	196.3	25.5	216.4	-999	-999	-999	-999
20130312	200000	-999	-999	-999	-999	-999	-999	22.7	286.4	21.7	325.5	29.4	19.9	8.5	94	13.4	120	13	133.8	24.1	130.6	22.2	139.2	26.3	183.3	21.3	201.8	19.3	219.1	20.7	209.8	16	221.5	18.7	234.8	20	251	21.4	248.3	20.3	235.4	-999	-999	-999	-999
20130312	210000	-999	-999	-999	-999	-999	-999	30.2	286.5	60.1	359.6	68.7	12.3	52.6	13	38.8	10.2	25.7	18.9	15.1	35.1	18.3	69.5	14.4	78.4	5.7	42.1	3.1	155.1	3.5	56.8	13.8	194.7	11.6	237.7	11.5	246.3	14.6	262.9	23.5	264.9	-999	-999	-999	-999
20130312	220000	-999	-999	-999	-999	-999	-999	8.9	333.1	51.1	9.1	49	10.1	45.8	7.9	36.3	11.1	29.5	21.7	23.7	29.1	9.8	45	8.2	353.7	5.2	8.9	4.2	303.3	11.8	272.4	11.9	264.2	17.6	233.3	16.6	227	17.2	233.3	22.9	230	-999	-999	-999	-999
20130312	230000	-999	-999	-999	-999	-999	-999	18.7	36.5	4.1	245.3	4	63.4	7.7	254.2	5.5	261.6	5.6	202	9.6	256.7	9.3	232	9.6	240	7.5	262.3	10	257.3	8.9	251	8.5	273.4	7	258.5	6.6	257.8	6.7	258.9	6.5	239.5	-999	-999	-999	-999
20130313	0	-999	-999	-999	-999	-999	-999	24.6	138.1	34.2	159.3	27.6	159.9	19.7	174.2	9.3	201.3	15.2	227.4	10.9	235.9	12.8	245	14.3	246.5	20.2	241.9	17.9	236	17.8	226.4	14.3	238.4	16.6	237.1	18.4	237.2	17.6	227.3	19	242.8	-999	-999	-999	-999
20130313	10000	-999	-999	-999	-999	-999	-999	66.2	156	69.8	158.2	73.9	140.9	63.7	142.7	57	137.9	51.9	139.2	45.8	137.6	38.4	144.5	37.6	146.1	33.2	152.2	29	159.4	29.6	167.9	35.4	168.8	32.8	180	30.7	186.7	26.1	180.9	19.7	201.1	-999	-999	-999	-999
20130313	20000	-999	-999	-999	-999	-999	-999	-999	-999	50.7	138.9	67.5	141.6	56.1	134.8	50.7	139.2	39.6	145.6	35.2	147.9	35.1	145.8	33.3	139.4	29.1	136.1	30.1	134.2	21.3	147.3	14.5	168.5	9.3	147.7	10	157.8	9.7	111.3	11.3	171.9	-999	-999	-999	-999
20130313	30000	-999	-999	-999	-999	-999	-999	-999	-999	49	114.2	52.2	149.4	38.9	139.1	28.9	138.1	21.3	117	22.2	98	20.9	80.1	24.1	63.9	22.7	61.1	19.5	56.3	19	21.3	19.9	1.7	14.5	18.9	16.1	38.9	16.6	67.3	18	73.9	-999	-999	-999	-999
20130313	40000	-999	-999	-999	-999	-999	-999	-999	-999	77.3	145.9	39.6	146.1	44.1	152.9	43	150.2	40.9	149.6	35.9	147.6	25.3	150.1	23.6	150.8	20.4	136.4	8.9	111.1	18.4	156.2	10.1	131.8	8.6	108.2	13.1	80.3	18.7	93.7	21.5	78.2	-999	-999	-999	-999
20130313	50000	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	17.9	139.1	19.1	117.5	14.6	110.1	11.6	127	13.4	130.5	7.7	84.1	9.9	122.2	9.1	55.8	12	35.8	10.5	42.3	10.8	55.6	3.4	71	14.7	118.8	12.7	121.8	24	109.7	-999	-999	-999	-999
20130313	60000	-999	-999	-999	-999	-999	-999	-999	-999	6.1	87.2	6.5	17	6.4	42.5	7.1	19.7	11.2	23.1	7.1	4.8	7	14.8	6.1	11.3	7.9	332.1	6.8	21.6	6.1	5.6	6.7	11.1	6.8	359.2	8	0	8.7	326.7	7.1	1.6	-999	-999	-999	-999
20130313	70000	-999	-999	-999	-999	-999	-999	-999	-999	10	350.3	31.5	345.5	45.4	2.1	40.4	349.9	41.8	350.6	40.6	341.8	34.2	335.7	37.6	345.7	37	342.4	27.1	348.1	27.5	344.6	23.9	332	27.5	327.5	25.3	311.3	23.9	312.6	19.3	307.6	-999	-999	-999	-999
20130313	80000	-999	-999	-999	-999	-999	-999	35.6	315.6	11.6	286.6	44	6.5	19.4	18.6	7.9	338.6	3.3	142.4	3.7	157.6	8.6	150.2	12.5	163.7	14.1	150.2	13	215.3	16	228.5	23.3	232.1	22.9	243.3	22.5	243.5	28.4	248.3	30.1	247.5	-999	-999	-999	-999
20130313	90000	-999	-999	-999	-999	-999	-999	25	353.8	22.6	312.5	33.8	7	21	9.1	22.1	19.6	9.5	34.7	15.5	88.9	27.2	101.7	27.3	130.4	27.4	136.2	25.3	142.2	22.7	161.2	10.6	198.1	13.8	241	15.8	252.4	19.4	262	25.8	259.7	-999	-999	-999	-999
20130313	100000	-999	-999	-999	-999	-999	-999	34.2	344.1	14.2	325.6	31.5	11.9	26.6	10.6	20.9	11.3	14.5	40.3	13.9	27.5	9.4	113.3	6.4	153	5.6	209.7	11.2	189.8	8.5	176.6	11.5	201.4	11.8	199.8	16.1	219.7	17	242.7	16.1	212.6	-999	-999	-999	-999
20130313	110000	-999	-999	-999	-999	-999	-999	16.3	358.6	6.9	298.4	9.8	12.3	2.9	0	6.6	102.3	0.8	270	2.5	139.9	0.6	288.4	3.6	113	2.4	117.6	7.3	92.4	6.3	49.5	12.4	54.5	15.8	55.3	16.8	12.4	18.3	15.2	19.7	3.5	-999	-999	-999	-999
